Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
Saturday,DAY,9,/2,0:00,0.00,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,66,0.00
Sunday,DAY,9,/3,0:00,0.00,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31,67,0.00
Monday,DAY,9,/4,0:00,0.21,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,68,0.00
MATH520,Installing Mathematica,11:17 AM,11:26 AM,0:09,0,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,69,0.00
MATH520,Homework 2: Graphing 3D Solids,11:28 AM,12:58 PM,1:30,0,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,70,0.00
ENG301,Crucible Reading (Act 1 ),1:06 PM,2:14 PM,1:08,0,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,71,0.00
ENG301,Crucible Reading (Act 2),2:15 PM,2:49 PM,0:34,0.00,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,72,0.00
PHYS260,Modeling Rolling Projectiles,6:43 PM,6:45 PM,0:02,0.00,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,73,0.00
CHEM230,Stochiometry,6:49 PM,7:01 PM,0:12,0,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,74,0.00
CHEM230,Asprin Synthesis,7:01 PM,7:46 PM,0:45,0.00,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,75,0.00
QUEST_SB,StockBot,8:15 PM,8:56 PM,0:41,0,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,76,0.00
Tuesday,DAY,9,/5,0:00,0.04,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,77,0.00
SPAN401,Tarea 2,7:18 PM,8:10 PM,0:52,0,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,78,0.00
