Class Code:,Assignment Name:,Start Time,End Time,Time Spent:,,Block:,Class Code:,# of Classes:,Homework/Class:,Time Budgeted:,Time Spent:,Deficit/Surplus:,Percent of Total,,Day Count:,Day:,Homework This Day:
,,,,0:00,0,22,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,23,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,24,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,25,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,26,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,27,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,28,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,29,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,30,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,31,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,32,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,33,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,34,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,35,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,36,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,37,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,38,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,39,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,40,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,41,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,42,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,43,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,44,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,45,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,46,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,47,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,48,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,49,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,50,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,51,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,52,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,53,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,54,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,55,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,56,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,57,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,58,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,59,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,60,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,61,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,62,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,63,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,64,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,65,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,66,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,67,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,68,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,69,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,70,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,71,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,72,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,73,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,74,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,75,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,76,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,77,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,78,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,79,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,80,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,81,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,82,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,83,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,84,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,85,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,86,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,87,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,88,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,89,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,90,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,91,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,92,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,93,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,94,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,95,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,96,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,97,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,98,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,99,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,100,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,101,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,102,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,103,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,104,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,105,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,106,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,107,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,108,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,109,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,110,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,111,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,112,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,113,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,114,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,115,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,116,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,117,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,118,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,119,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,120,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,121,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,122,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,123,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,124,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,125,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,126,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,127,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,128,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,129,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,130,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,131,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,132,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,133,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,134,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,135,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,136,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,137,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,138,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,139,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,140,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,141,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,142,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,143,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,144,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,145,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,146,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,147,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0.00,148,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,149,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,150,14.52,14.66,1.47,26.71,10.84,0.33,31.46,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0.00,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,0,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
,,,,0:00,,,,,,,,,,,,,
